page,indicator_id,indicator_value,country_id,country_value,countryiso3code,date,value,unit,obs_status,decimal,download_date
5,EN.POP.DNST,Population density (people per sq. km of land area),XL,Least developed countries: UN classification,LDC,2019,51.3865649158601,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XL,Least developed countries: UN classification,LDC,2018,50.1757156308904,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XL,Least developed countries: UN classification,LDC,2017,48.9890010257059,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XL,Least developed countries: UN classification,LDC,2016,47.8112065738296,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XL,Least developed countries: UN classification,LDC,2015,46.6664965087048,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XO,Low & middle income,LMY,2022,NA,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XO,Low & middle income,LMY,2021,NA,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XO,Low & middle income,LMY,2020,69.7988294812648,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XO,Low & middle income,LMY,2019,69.0131947688823,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XO,Low & middle income,LMY,2018,68.1974644280921,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XO,Low & middle income,LMY,2017,67.3629036846378,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XO,Low & middle income,LMY,2016,66.5052977719609,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XO,Low & middle income,LMY,2015,65.6553217238373,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XM,Low income,,2022,NA,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XM,Low income,,2021,NA,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XM,Low income,,2020,42.3945722290042,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XM,Low income,,2019,41.2315266253944,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XM,Low income,,2018,40.0945861664642,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XM,Low income,,2017,39.0193410277983,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XM,Low income,,2016,37.9856958467111,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XM,Low income,,2015,36.9999483466451,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XN,Lower middle income,,2022,NA,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XN,Lower middle income,,2021,NA,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XN,Lower middle income,,2020,125.486927226917,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XN,Lower middle income,,2019,123.801146351393,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XN,Lower middle income,,2018,122.103847884562,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XN,Lower middle income,,2017,120.373806329094,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XN,Lower middle income,,2016,118.591148481767,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XN,Lower middle income,,2015,116.828638182999,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),ZQ,Middle East & North Africa,MEA,2022,NA,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),ZQ,Middle East & North Africa,MEA,2021,NA,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),ZQ,Middle East & North Africa,MEA,2020,42.788805189359,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),ZQ,Middle East & North Africa,MEA,2019,42.185727316832,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),ZQ,Middle East & North Africa,MEA,2018,41.461157168317,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),ZQ,Middle East & North Africa,MEA,2017,40.7311991551462,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),ZQ,Middle East & North Africa,MEA,2016,39.9985288703513,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),ZQ,Middle East & North Africa,MEA,2015,39.249118199767,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XQ,Middle East & North Africa (excluding high income),MNA,2022,NA,,,0,2023-08-31
5,EN.POP.DNST,Population density (people per sq. km of land area),XQ,Middle East & North Africa (excluding high income),MNA,2021,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XQ,Middle East & North Africa (excluding high income),MNA,2020,47.6916747646715,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XQ,Middle East & North Africa (excluding high income),MNA,2019,46.9330366516218,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XQ,Middle East & North Africa (excluding high income),MNA,2018,46.1358695117182,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XQ,Middle East & North Africa (excluding high income),MNA,2017,45.35207610944,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XQ,Middle East & North Africa (excluding high income),MNA,2016,44.5608809260037,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XQ,Middle East & North Africa (excluding high income),MNA,2015,43.7603800863525,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),T3,Middle East & North Africa (IDA & IBRD countries),TMN,2022,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),T3,Middle East & North Africa (IDA & IBRD countries),TMN,2021,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),T3,Middle East & North Africa (IDA & IBRD countries),TMN,2020,47.1682934045582,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),T3,Middle East & North Africa (IDA & IBRD countries),TMN,2019,46.4227968287216,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),T3,Middle East & North Africa (IDA & IBRD countries),TMN,2018,45.6385414255896,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),T3,Middle East & North Africa (IDA & IBRD countries),TMN,2017,44.8674454377192,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),T3,Middle East & North Africa (IDA & IBRD countries),TMN,2016,44.0862082283303,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),T3,Middle East & North Africa (IDA & IBRD countries),TMN,2015,43.2963821134492,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XP,Middle income,MIC,2022,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XP,Middle income,MIC,2021,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XP,Middle income,MIC,2020,75.3185964917609,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XP,Middle income,MIC,2019,74.6090159476301,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XP,Middle income,MIC,2018,73.8579776760912,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XP,Middle income,MIC,2017,73.0718920591003,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XP,Middle income,MIC,2016,72.2492665310798,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XP,Middle income,MIC,2015,71.4266087734563,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XU,North America,NAC,2022,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XU,North America,NAC,2021,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XU,North America,NAC,2020,20.4041994772392,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XU,North America,NAC,2019,20.2061392815705,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XU,North America,NAC,2018,20.0941818015991,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XU,North America,NAC,2017,19.9707369774655,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XU,North America,NAC,2016,19.8335188348034,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XU,North America,NAC,2015,19.6823209480185,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XY,Not classified,,2022,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XY,Not classified,,2021,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XY,Not classified,,2020,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XY,Not classified,,2019,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XY,Not classified,,2018,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XY,Not classified,,2017,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XY,Not classified,,2016,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),XY,Not classified,,2015,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),OE,OECD members,OED,2022,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),OE,OECD members,OED,2021,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),OE,OECD members,OED,2020,38.5884566899613,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),OE,OECD members,OED,2019,38.3820225101162,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),OE,OECD members,OED,2018,38.193828575988,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),OE,OECD members,OED,2017,37.9805726732694,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),OE,OECD members,OED,2016,37.7513044763294,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),OE,OECD members,OED,2015,37.5144680789598,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),S4,Other small states,OSS,2022,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),S4,Other small states,OSS,2021,NA,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),S4,Other small states,OSS,2020,15.9391641718753,,,0,2023-08-31
6,EN.POP.DNST,Population density (people per sq. km of land area),S4,Other small states,OSS,2019,15.7541071804777,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S4,Other small states,OSS,2018,15.5026066162916,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S4,Other small states,OSS,2017,15.234141561853,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S4,Other small states,OSS,2016,14.9185102751188,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S4,Other small states,OSS,2015,14.5796091502779,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S2,Pacific island small states,PSS,2022,NA,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S2,Pacific island small states,PSS,2021,NA,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S2,Pacific island small states,PSS,2020,40.0127669524552,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S2,Pacific island small states,PSS,2019,39.5334372564302,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S2,Pacific island small states,PSS,2018,39.1305689789556,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S2,Pacific island small states,PSS,2017,38.7258456742011,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S2,Pacific island small states,PSS,2016,38.283707165109,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S2,Pacific island small states,PSS,2015,37.8726791277259,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V4,Post-demographic dividend,PST,2022,NA,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V4,Post-demographic dividend,PST,2021,NA,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V4,Post-demographic dividend,PST,2020,35.6488897333846,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V4,Post-demographic dividend,PST,2019,35.5167480662208,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V4,Post-demographic dividend,PST,2018,35.4151690729328,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V4,Post-demographic dividend,PST,2017,35.2905248931093,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V4,Post-demographic dividend,PST,2016,35.1564546811326,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V4,Post-demographic dividend,PST,2015,35.0095043712174,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V1,Pre-demographic dividend,PRE,2022,NA,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V1,Pre-demographic dividend,PRE,2021,NA,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V1,Pre-demographic dividend,PRE,2020,48.4626990177166,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V1,Pre-demographic dividend,PRE,2019,47.1473961630727,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V1,Pre-demographic dividend,PRE,2018,45.8653876617366,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V1,Pre-demographic dividend,PRE,2017,44.6108049997111,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V1,Pre-demographic dividend,PRE,2016,43.3750441480818,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),V1,Pre-demographic dividend,PRE,2015,42.1700592222351,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S1,Small states,SST,2022,NA,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S1,Small states,SST,2021,NA,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S1,Small states,SST,2020,16.9533821542803,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S1,Small states,SST,2019,16.7824734739843,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S1,Small states,SST,2018,16.5480334213003,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S1,Small states,SST,2017,16.2913817482905,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S1,Small states,SST,2016,16.0084050650324,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),S1,Small states,SST,2015,15.7062669000922,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),8S,South Asia,SAS,2022,NA,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),8S,South Asia,SAS,2021,NA,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),8S,South Asia,SAS,2020,394.650788659405,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),8S,South Asia,SAS,2019,390.262041526979,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),8S,South Asia,SAS,2018,385.846173600519,,,0,2023-08-31
7,EN.POP.DNST,Population density (people per sq. km of land area),8S,South Asia,SAS,2017,381.31481186049,,,0,2023-08-31
